"matchId","matchCreation","summonerId","championId","winner","firstBloodKill","firstTowerKill","firstTowerAssist","kills","assists","deaths","goldEarned","totalDamageDealt","magicDamageDealt","physicalDamageDealt","totalDamageDealtToChampions","totalDamageTaken","minionsKilled","neutralMinionsKilled","totalTimeCrowdControlDealt","wardsPlaced","towerKills","largestMultiKill","largestKillingSpree","largestCriticalStrike","totalHeal"
456158027,1421840828121,1941364,222,0,0,0,0,5,1,5,7434,61804,1096,60707,8815,10371,110,0,51,4,0,1,3,487,0
456158027,1421840828121,9732478,89,0,0,0,0,1,4,2,4927,12103,6046,4937,4033,9396,14,1,58,6,0,1,0,0,1034
456158027,1421840828121,5183508,5,0,0,0,0,0,5,7,6247,57219,9928,40823,5122,19163,33,29,313,6,0,0,0,0,2935
456211873,1421853689731,5311240,103,1,0,0,0,10,6,8,12737,112135,59968,17807,22370,18151,183,1,33,7,1,2,4,0,2422
456211873,1421853689731,4695869,39,1,0,1,0,11,9,4,14664,145847,5468,137034,17400,23097,223,5,75,6,4,2,4,483,6046
456211873,1421853689731,8300772,64,1,1,0,0,18,10,5,14450,106609,23595,75968,22409,24396,34,44,710,24,1,3,7,444,1143
456211873,1421853689731,484605,89,1,0,0,0,1,12,5,8498,20699,8995,9913,5701,17907,34,1,51,19,0,1,0,0,1621
456211873,1421853689731,5751774,15,1,0,0,0,8,14,3,13103,123140,3554,119586,18897,9499,169,3,0,3,4,2,5,766,0
456211873,1421853689731,5312202,134,0,0,0,0,11,10,12,11264,108113,97989,8708,34194,22274,116,3,349,6,0,2,3,0,880
456211873,1421853689731,791261,222,0,0,0,0,9,7,8,11705,124173,11219,110414,14366,19505,169,0,431,5,0,2,2,669,1878
456211873,1421853689731,5813722,122,0,0,0,0,2,4,10,6429,43090,3004,39688,8134,18863,74,0,50,4,1,1,0,0,1370
456211873,1421853689731,1353865,421,0,0,0,0,3,5,9,8081,91812,15685,69433,8570,26292,26,52,445,4,0,1,2,0,4771
456211873,1421853689731,3434042,201,0,0,0,0,0,17,10,6679,13779,5559,6219,4328,25449,23,0,609,13,0,0,0,0,783
456208106,1421855382573,4781606,7,0,0,0,0,0,0,9,5216,39357,26024,13016,5827,16956,83,0,19,7,0,0,0,0,156
456208106,1421855382573,4995658,119,0,0,0,0,2,1,5,9038,99717,4736,94981,9747,13215,185,0,36,5,1,1,0,688,367
456208106,1421855382573,1792505,64,0,0,0,0,2,0,3,7325,84868,35802,49065,10326,15003,140,7,319,9,1,1,2,0,605
456208106,1421855382573,4066476,56,0,0,0,0,2,1,4,8270,124693,11082,96714,4673,17174,73,73,260,8,0,2,0,505,1954
456208106,1421855382573,1696297,201,0,0,0,0,0,4,1,5079,10387,3233,4415,2722,7581,24,0,483,14,0,0,0,0,1288
456208106,1421855382573,587736,10,1,1,0,0,10,4,0,12678,147365,107453,38668,17907,13136,193,20,222,8,3,1,10,0,6508
456208106,1421855382573,453613,222,1,0,0,0,4,6,1,10757,133893,394,132878,10626,9593,184,17,148,5,1,1,4,824,849
456208106,1421855382573,802424,254,1,0,0,0,4,5,1,9815,116874,6250,100887,6308,12848,57,52,425,8,1,1,2,412,1083
456208106,1421855382573,3696292,62,1,0,1,0,3,3,3,8852,89608,8848,80289,10072,13592,134,4,38,8,2,1,2,0,1022
456208106,1421855382573,6210892,53,1,0,0,0,0,10,1,6647,21638,18010,3627,4971,7961,14,0,56,18,1,0,0,0,1320
456159736,1421842303923,2213175,64,1,0,0,0,5,4,3,7627,70706,13923,49398,5837,13504,20,43,743,4,0,1,3,0,415
456159736,1421842303923,505931,103,1,0,0,0,7,10,2,7887,48210,25470,8600,12246,8682,79,0,55,5,0,1,5,0,1331
456159736,1421842303923,553101,92,1,0,0,0,9,3,2,8997,75717,0,75318,13674,12507,122,9,61,2,0,4,8,0,1112
456159736,1421842303923,1610750,222,1,0,1,0,3,7,2,7565,69598,626,68971,7033,4191,120,1,25,2,4,1,0,534,0
456159736,1421842303923,3768983,412,1,1,0,1,3,9,4,6492,16583,11389,5193,5220,10950,13,0,88,8,0,1,2,0,845
456159736,1421842303923,2988324,67,0,0,0,0,4,3,4,6366,37906,232,34972,7384,9640,88,1,15,3,0,1,3,283,130
456159736,1421842303923,1725492,80,0,0,0,0,5,2,4,5857,39116,8400,27092,7472,12538,19,20,169,5,0,2,4,440,456
456159736,1421842303923,9470238,53,0,0,0,0,0,3,5,4502,23010,11958,11051,3320,9612,25,0,41,3,1,0,0,0,1251
456159736,1421842303923,2902514,2,0,0,0,0,1,0,5,5229,39158,0,30392,6207,11003,78,2,156,3,1,1,0,0,1259
456159736,1421842303923,1999247,82,0,0,0,0,3,3,9,5951,53823,49980,3413,7068,10718,86,0,0,5,0,1,0,0,705
456205004,1421854021305,1301264,105,1,0,0,0,12,7,3,13922,98422,66510,30585,16769,21523,128,7,253,12,2,3,7,0,399
456205004,1421854021305,6323992,127,1,0,0,0,12,9,5,14670,170926,151239,18442,30562,21183,189,1,426,6,1,2,4,0,2123
456205004,1421854021305,4208042,104,1,1,0,1,12,8,7,15195,188434,22347,165239,25224,23596,205,20,212,7,1,2,4,772,3463
456205004,1421854021305,3101615,254,1,0,1,0,6,20,4,13913,150015,25458,113791,17792,26617,71,67,156,3,3,1,4,0,0
456205004,1421854021305,2221378,25,1,0,0,1,1,25,6,12288,47917,38479,9437,17031,20351,34,0,161,24,0,1,0,0,179
456205004,1421854021305,10159905,81,0,0,0,0,5,9,10,11169,126747,46779,78791,25700,22477,155,2,3,7,0,1,0,602,690
456205004,1421854021305,6574194,43,0,0,0,0,1,11,12,8744,28513,24529,3984,9325,20595,14,5,183,28,0,1,0,0,41
456205004,1421854021305,5174594,67,0,0,0,0,8,5,4,13310,138336,7145,121820,17586,15427,221,3,16,7,2,2,5,761,754
456205004,1421854021305,1180043,32,0,0,0,0,2,14,10,10391,101460,74100,18411,10843,31964,12,66,753,8,0,2,2,0,375
456205004,1421854021305,3521163,64,0,0,0,0,8,8,7,13992,184351,40693,139867,28439,36925,236,18,422,11,1,2,3,0,3263
456212263,1421853961007,10083401,25,1,0,0,0,11,11,4,11360,90466,73240,15917,25655,17548,114,3,172,7,0,2,11,0,893
456212263,1421853961007,9993545,84,1,0,0,0,8,6,3,11234,102183,28056,72260,26227,26781,147,3,443,11,3,2,5,721,815
456212263,1421853961007,3415613,81,1,0,1,0,5,11,0,12921,157876,12256,144732,24006,13593,228,6,171,6,1,1,5,676,791
456212263,1421853961007,3183580,12,1,0,0,1,0,19,1,8414,33250,18604,11013,5424,17354,28,1,198,12,0,0,0,315,8620
456212263,1421853961007,5843966,80,1,0,0,0,8,5,0,11222,135712,16891,106721,9943,12628,52,61,207,4,3,1,8,1020,736
456212263,1421853961007,5486090,41,0,0,0,0,4,1,8,10227,110098,27592,82505,16832,35764,177,2,1476,2,1,1,0,684,7653
456212263,1421853961007,2585000,222,0,0,0,0,0,2,4,8920,139754,12075,127678,13990,18087,195,4,46,8,1,0,0,533,643
456212263,1421853961007,3504180,7,0,1,0,0,4,3,8,8673,75190,53586,21101,16948,20087,124,4,41,4,0,1,3,0,81
456212263,1421853961007,4062741,24,0,0,0,0,0,0,8,7377,73993,16276,51328,2038,20232,66,26,277,2,0,0,0,308,402
456212263,1421853961007,1503396,40,0,0,0,0,0,3,4,6213,14153,9847,4305,3891,12833,10,0,112,12,0,0,0,0,5077
456198378,1421852224296,1626801,59,1,0,0,0,1,13,5,9333,82965,11147,61319,6319,20321,13,66,567,3,0,1,0,0,590
456198378,1421852224296,2415212,267,1,0,0,0,4,17,3,9998,11593,6396,5197,6886,10242,4,0,77,18,0,1,2,0,8321
456198378,1421852224296,2613666,104,1,0,0,0,11,8,4,13458,157095,2095,154396,25517,17576,179,10,233,2,3,3,4,1087,1971
456198378,1421852224296,2242368,268,1,0,0,0,10,6,1,11207,112007,97153,14363,23286,12763,130,4,147,6,3,3,9,0,673
456198378,1421852224296,5200244,13,1,0,0,0,3,7,7,9731,90561,75199,15361,16903,19495,136,8,71,4,1,1,2,0,709
456198378,1421852224296,3677752,9,0,1,0,0,4,7,7,7869,74096,65105,4522,12687,22595,36,29,313,8,0,1,2,0,8702
456198378,1421852224296,2651955,134,0,0,0,0,3,5,7,8569,96235,83362,12078,15019,13526,136,18,390,8,0,1,3,0,525
456198378,1421852224296,1942944,412,0,0,0,0,1,12,6,6658,18936,12500,6435,7623,18705,27,0,117,31,0,1,0,0,1547
456198378,1421852224296,659177,58,0,0,0,1,8,6,3,9902,93900,11845,82054,12549,30417,148,3,40,6,1,1,5,0,3295
456198378,1421852224296,1833941,18,0,0,0,0,4,6,6,7891,57265,21807,35327,7753,14806,106,2,49,4,0,1,0,409,1907
456217281,1421856837214,7682901,236,1,1,0,1,13,8,7,14190,148303,13971,134155,23791,19695,190,8,77,2,3,2,4,729,1916
456217281,1421856837214,453586,92,1,0,0,0,6,8,3,12680,152036,1072,150964,16308,17963,206,15,89,9,2,2,5,722,1286
456217281,1421856837214,1301342,20,1,0,0,0,4,12,3,10137,92532,35012,24431,11846,26319,38,48,1107,6,0,1,2,0,5577
456217281,1421856837214,1639607,89,1,0,1,0,4,23,3,12084,58225,35364,15698,11299,27680,76,1,69,8,2,1,3,0,7668
456217281,1421856837214,1345923,101,1,0,0,0,18,7,5,14044,106937,91873,14324,31766,18044,147,3,273,8,2,2,10,0,1492
456217281,1421856837214,3215112,127,0,0,0,0,5,1,10,10085,140336,130960,8693,12856,21840,196,3,343,11,1,1,2,0,563
456217281,1421856837214,418192,38,0,0,0,0,2,4,2,9126,86109,54584,31525,14441,17996,195,0,132,6,0,1,2,0,2554
456217281,1421856837214,2525818,43,0,0,0,0,6,6,8,8953,55047,48477,4939,20625,18633,43,0,458,12,0,1,3,0,232
456217281,1421856837214,2423740,59,0,0,0,0,2,6,13,7480,66208,10445,50296,10050,31340,10,41,431,2,0,1,0,0,534
456217281,1421856837214,5705348,18,0,0,0,0,6,7,12,10529,97416,35319,62096,14461,22391,158,1,15,3,1,1,2,530,1497
456196135,1421851266360,9803802,32,0,0,0,0,1,8,5,7072,72898,43632,8700,7577,19021,46,31,164,9,0,1,0,0,430
456196135,1421851266360,2562061,267,0,0,0,0,3,8,6,7523,23274,19054,4220,9203,14436,8,0,248,13,1,1,0,0,9331
456196135,1421851266360,4012640,126,0,0,0,0,2,3,10,6054,63964,5604,57564,11212,17455,71,4,67,6,0,1,0,0,0
456196135,1421851266360,7090388,21,0,0,0,0,5,2,8,8874,89404,17189,72215,15578,20769,141,2,191,8,0,2,2,511,360
456196135,1421851266360,9033647,1,0,0,0,0,3,2,5,6260,39667,28080,11360,5777,14535,62,0,42,5,0,1,2,0,377
456196135,1421851266360,1995147,222,1,0,0,0,4,9,4,9461,89934,1850,88083,11597,9915,94,4,78,2,3,1,3,571,0
456196135,1421851266360,1682826,58,1,1,1,0,7,10,2,12664,142698,9455,132587,14656,23167,194,8,56,9,3,2,5,0,6148
456196135,1421851266360,9832902,53,1,0,0,0,2,13,3,8463,20945,12708,7295,6026,20543,19,0,45,11,1,1,2,0,826
456196135,1421851266360,1953862,64,1,0,0,0,7,11,3,10916,88943,16865,65252,9808,17912,32,50,851,10,0,3,3,0,538
456196135,1421851266360,4371037,81,1,0,0,0,14,13,2,13358,106491,50177,56314,29048,9387,130,6,0,7,2,2,10,0,0
456157831,1421840641409,4429000,98,1,0,0,1,7,8,2,8199,57362,31817,17867,7854,16373,24,37,394,7,1,2,4,0,1133
456157831,1421840641409,2347777,99,1,0,0,0,2,7,2,6396,50530,37794,12067,9619,4087,74,2,195,2,0,1,0,0,118
456157831,1421840641409,5273473,92,1,0,0,0,9,1,4,8748,87513,89,87275,8895,10259,117,13,49,2,2,1,4,0,476
456157831,1421840641409,4962705,201,1,0,1,0,5,11,2,6680,26661,11055,13133,7672,13448,31,1,494,5,2,1,4,0,3050
456157831,1421840641409,4357079,104,1,0,0,1,9,4,4,7968,54009,1356,52224,10839,10117,66,6,101,1,2,3,5,503,0
456157831,1421840641409,3868950,45,0,0,0,0,3,3,5,5841,36050,26821,8997,6963,8640,74,0,69,3,0,1,2,0,137
456157831,1421840641409,3960130,39,0,1,0,0,1,4,13,4607,24268,1370,22331,8072,19052,31,3,35,1,1,1,0,0,1218
456157831,1421840641409,1987824,11,0,0,0,0,1,0,3,4040,24720,3028,19034,1728,7303,14,15,67,0,0,1,0,0,770
456157831,1421840641409,5061775,53,0,0,0,0,5,3,6,5264,9890,5077,4813,5792,9626,3,0,43,21,0,1,3,0,334
456157831,1421840641409,8112724,18,0,0,0,0,3,5,5,6154,43597,17630,25967,7803,11702,73,0,18,3,0,1,2,253,265
456158803,1421841593152,9052172,22,1,0,0,0,11,9,4,12513,124136,18186,105100,16977,12225,144,19,589,3,2,3,8,662,1279
456158803,1421841593152,2604356,62,1,0,0,0,9,14,2,10075,92196,6427,79879,15810,17421,37,36,381,0,0,1,5,0,243
456158803,1421841593152,6723207,61,1,1,0,0,3,8,6,9431,89999,74233,15041,12966,11254,158,14,1043,6,1,1,0,0,461
456158803,1421841593152,1783071,117,1,0,0,0,8,13,3,10761,83636,69630,14005,15151,16251,124,5,540,1,0,1,3,0,1085
456158803,1421841593152,4604760,412,1,0,0,0,0,10,4,6507,15346,8785,6560,2728,14464,35,1,59,15,1,0,0,0,2041
456158803,1421841593152,9613743,5,0,0,0,1,5,7,7,7847,51866,7744,39241,9005,20969,14,25,395,4,0,1,2,0,3098
456158803,1421841593152,4134478,76,0,0,0,0,1,1,4,6381,59253,52840,6129,8838,13925,98,6,0,6,0,1,0,90,6138
456158803,1421841593152,2416377,51,0,0,1,0,5,6,6,9169,81273,1722,79551,11810,11782,132,1,43,5,3,1,2,1003,235
456158803,1421841593152,2254189,58,0,0,0,0,0,3,9,7144,63306,1661,61645,7373,22256,137,0,25,3,1,0,0,0,3211
456158803,1421841593152,1103437,45,0,0,0,1,8,6,5,8405,39083,35029,3821,14429,10064,44,0,118,7,0,1,4,0,323
456215662,1421855964895,9464398,62,1,0,0,0,7,1,2,7854,65191,914,63892,15148,11543,128,0,9,2,0,2,3,0,1079
456215662,1421855964895,4057290,236,1,0,1,0,2,8,1,7808,64755,1049,63160,7254,8674,134,4,129,4,2,1,2,517,1066
456215662,1421855964895,12555269,25,1,0,0,1,4,5,1,6362,20300,15950,4349,5658,3736,14,0,66,9,0,1,4,0,20
456215662,1421855964895,1186802,1,1,0,0,0,6,1,2,8049,85271,72353,12118,13990,10278,138,9,128,6,0,2,3,0,1635
456215662,1421855964895,10056652,19,1,0,0,0,4,3,1,6402,57135,19497,31853,2034,16565,17,37,215,4,1,1,3,0,7846
456215662,1421855964895,476961,222,0,0,0,0,0,1,6,4226,40070,583,39487,4593,10134,65,3,24,2,0,0,0,0,129
456215662,1421855964895,1133522,238,0,1,0,0,2,0,3,5999,67800,3460,64214,6865,8831,111,10,117,2,0,1,0,0,282
456215662,1421855964895,3720331,127,0,0,0,0,1,1,6,4905,46983,39444,7538,6623,13414,93,0,186,1,0,1,0,0,0
456215662,1421855964895,523296,32,0,0,0,0,1,1,3,4790,54580,39664,8896,3100,13669,14,47,98,3,0,1,0,0,549
456215662,1421855964895,4001390,201,0,0,0,0,3,0,5,4304,11938,5312,5801,5604,12972,22,0,185,6,0,1,3,0,475
456176671,1421850248240,4174094,25,0,0,0,0,1,5,6,5354,17059,15451,1607,7721,14416,8,0,84,13,0,1,0,0,349
456176671,1421850248240,2320921,107,0,0,0,0,5,2,7,8167,78281,18280,59837,10726,20358,118,13,195,3,0,2,2,337,2331
456176671,1421850248240,466191,64,0,0,0,0,1,2,5,5065,40109,8934,26542,4209,14444,9,29,411,7,0,1,0,0,394
456176671,1421850248240,4354175,134,0,0,0,0,1,1,11,5441,48550,41737,6406,6357,16629,91,2,150,5,0,1,0,0,214
456176671,1421850248240,422845,18,0,0,0,0,1,0,4,6683,62500,22346,40058,4650,16074,139,0,22,3,0,1,0,0,1289
456176671,1421850248240,2066954,51,1,0,0,0,4,10,2,10872,122913,10925,111988,15976,7490,183,2,26,2,3,1,4,950,1316
456176671,1421850248240,1133000,7,1,1,0,0,17,1,2,12531,84502,59679,24310,21434,10736,137,6,59,6,2,2,10,0,429
456176671,1421850248240,479263,31,1,0,0,0,5,7,1,10867,128633,89540,27744,14487,17811,183,3,753,5,1,2,5,0,6182
456176671,1421850248240,2005658,43,1,0,0,1,4,10,2,7964,24856,17320,7481,10601,7770,6,0,194,10,0,1,3,0,120
456176671,1421850248240,3559138,59,1,0,0,0,3,11,2,9588,90367,15590,67717,6232,13550,34,52,449,5,3,1,2,0,535
456207467,1421855098295,5189226,80,1,1,0,1,13,5,0,10447,96268,6751,89114,17505,5300,134,6,37,8,1,2,13,688,822
456207467,1421855098295,2938084,51,1,0,1,0,6,6,1,7873,64268,1047,62342,13015,6385,127,0,121,3,1,2,3,860,327
456207467,1421855098295,10007306,7,1,0,0,1,2,4,3,5143,28414,18109,9893,5379,6387,60,0,21,1,0,1,0,0,78
456207467,1421855098295,3637157,113,1,0,0,1,4,13,1,7475,56682,35957,9341,8871,12551,19,30,233,8,0,1,4,0,1154
456207467,1421855098295,923738,44,1,0,0,1,1,9,2,5265,13683,3815,5979,2033,10325,30,0,25,8,0,1,0,0,5921
456207467,1421855098295,5186145,222,0,0,0,0,2,3,5,5770,56299,2252,53955,7001,8922,107,4,59,3,0,2,2,540,1
456207467,1421855098295,7633616,89,0,0,0,0,0,4,4,3902,12844,3522,5773,3326,12166,18,0,31,7,0,0,0,106,1265
456207467,1421855098295,9483396,421,0,0,0,0,0,4,5,5190,53754,10689,37200,2664,14827,24,34,264,13,0,0,0,0,2070
456207467,1421855098295,4632085,5,0,0,0,0,3,0,6,5174,27885,5226,22368,6172,13142,71,0,175,5,0,2,2,0,870
456207467,1421855098295,923130,1,0,0,0,0,2,0,6,4985,35306,24574,10561,6891,10850,81,0,27,4,0,1,0,0,138
456215606,1421855940633,762612,412,1,0,0,0,1,19,3,9660,21748,13461,8286,6600,13706,33,1,87,25,0,1,0,0,2542
456215606,1421855940633,1170351,61,1,0,1,0,10,14,4,14976,171014,141268,28205,17979,17071,196,13,1339,4,3,2,4,0,870
456215606,1421855940633,1182861,51,1,0,0,0,6,11,6,13924,194990,21238,172129,19068,16723,180,36,278,9,2,1,5,1386,1037
456215606,1421855940633,3679819,80,1,1,0,0,18,11,2,17173,155289,11725,143000,29760,20067,189,14,285,6,2,2,9,1203,2559
456215606,1421855940633,2528302,254,1,0,0,1,4,15,6,11696,115979,5549,100839,13144,23001,16,69,531,2,1,1,0,422,2187
456215606,1421855940633,622517,104,0,0,0,0,4,7,10,12229,161047,2345,158701,12492,21318,209,14,73,5,2,2,2,693,2614
456215606,1421855940633,1967842,39,0,0,0,0,3,6,7,11001,106675,3523,96205,8738,26781,180,15,284,5,0,1,0,345,4577
456215606,1421855940633,5380445,57,0,0,0,0,2,8,7,9733,114623,68562,27448,7949,36305,22,60,849,10,0,1,0,0,8117
456215606,1421855940633,1619479,103,0,0,0,0,7,6,8,11491,141145,87464,16303,18328,18578,167,7,38,7,1,2,5,0,3170
456215606,1421855940633,459167,1,0,0,0,0,5,6,7,9222,37981,30518,6870,13695,15507,36,0,55,9,1,1,3,0,1215
456214376,1421855237248,471746,104,1,0,0,0,15,2,4,14125,167319,6785,159111,23564,15851,189,16,280,6,3,2,6,863,951
456214376,1421855237248,2003175,161,1,1,0,1,8,15,2,11634,98864,76585,14082,23210,9266,104,12,299,5,0,2,6,0,1207
456214376,1421855237248,3687462,98,1,0,0,0,3,15,3,11395,89452,61057,28396,11078,20847,165,0,162,6,1,1,2,0,306
456214376,1421855237248,1993193,421,1,0,1,0,16,14,1,14579,136826,23211,105756,22434,25665,75,40,506,3,2,1,16,474,8457
456214376,1421855237248,527457,89,1,0,0,1,3,21,2,9569,29369,12680,11832,7002,17494,42,0,96,17,2,1,2,0,2551
456214376,1421855237248,4585375,25,0,0,0,0,0,6,10,6855,29284,24028,4645,8354,18871,40,0,99,9,0,0,0,0,100
456214376,1421855237248,515166,24,0,0,0,0,2,0,10,7089,61738,6061,54431,13200,25928,98,1,90,5,0,1,0,0,707
456214376,1421855237248,983448,5,0,0,0,0,5,3,9,9052,76969,10866,59812,12387,27128,18,43,491,9,1,1,2,532,3484
456214376,1421855237248,2003809,236,0,0,0,0,5,1,5,11148,142072,7475,133019,15589,18042,214,19,217,9,1,2,3,612,0
456214376,1421855237248,3322582,1,0,0,0,0,0,1,11,6070,42694,27412,14842,6677,19514,75,1,41,3,1,0,0,0,112
456195340,1421850940940,2794558,254,0,0,0,0,4,4,7,7416,53968,6018,42980,4298,17555,18,35,229,4,0,2,0,301,761
456195340,1421850940940,4651747,127,0,1,0,0,4,5,9,7885,58255,46861,10825,7928,19612,99,0,154,2,1,1,2,0,385
456195340,1421850940940,7941496,238,0,0,0,0,3,1,10,6226,49639,2634,46771,6579,15908,78,0,86,1,0,2,2,0,340
456195340,1421850940940,4686749,15,0,0,0,0,6,8,4,9833,94037,184,93852,13704,12092,150,3,6,3,0,2,3,497,309
456195340,1421850940940,7034465,25,0,0,0,0,1,7,3,5249,9021,4882,4139,4701,7827,8,0,51,7,1,1,0,0,404
456195340,1421850940940,7870656,121,1,0,0,1,2,9,5,7621,49211,4275,40120,5467,13986,11,30,170,7,0,1,2,166,1550
456195340,1421850940940,432995,1,1,0,0,0,12,6,3,12262,124705,106204,17863,22041,10158,169,10,141,5,2,2,7,0,947
456195340,1421850940940,5166486,36,1,0,0,1,1,2,4,5546,31061,14876,12689,3466,12339,35,0,99,6,2,1,0,0,3000
456195340,1421850940940,2422382,69,1,0,0,1,18,4,3,12004,81544,63628,17915,28784,11383,103,0,1006,7,1,4,8,0,3433
456195340,1421850940940,7950933,236,1,0,1,0,0,3,3,7530,66617,3965,62652,2841,6629,126,2,0,1,1,0,0,592,813
456168026,1421847402653,3106424,60,0,0,0,0,8,10,11,11767,117561,64868,45666,22769,31535,52,41,227,12,1,2,3,0,1057
456168026,1421847402653,2111536,105,0,0,0,0,5,9,8,11421,125007,96557,28205,18469,25829,149,22,337,5,0,1,2,0,2397
456168026,1421847402653,1948158,81,0,0,0,0,15,10,9,15937,189421,40030,146277,45187,28742,187,23,437,5,2,3,4,742,1168
456168026,1421847402653,1652435,40,0,0,0,0,0,23,8,10434,15472,10949,4522,6770,22084,14,0,455,30,0,0,0,0,4771
456168026,1421847402653,524545,122,0,0,0,0,8,10,10,12665,133869,21536,106418,22935,31573,180,13,126,7,0,1,6,0,1469
456168026,1421847402653,540873,92,1,1,0,0,11,9,7,15793,185118,0,185048,23882,23512,246,1,108,4,1,2,3,974,1279
456168026,1421847402653,3191489,421,1,0,0,0,4,18,6,13810,156198,34151,106635,15514,39222,44,81,1093,4,1,1,2,0,10185
456168026,1421847402653,1997952,238,1,0,0,0,7,11,7,13775,143826,5545,136890,21342,23243,174,5,121,8,2,2,3,838,915
456168026,1421847402653,4129028,51,1,0,0,0,20,8,10,18362,252065,3193,246800,46344,30336,244,14,327,6,2,3,8,1660,3072
456168026,1421847402653,2061251,412,1,0,0,0,4,22,7,11506,24206,17416,6731,10685,33511,27,0,179,19,1,2,2,0,1726
456177032,1421850465116,2803872,59,1,0,0,0,9,17,2,12175,109868,12360,89658,15914,18926,28,53,738,11,2,2,5,0,1582
456177032,1421850465116,1282680,99,1,0,0,0,10,15,2,14138,136264,113243,22470,24872,8623,170,19,258,9,1,2,4,0,1261
456177032,1421850465116,2280143,54,1,1,0,0,9,13,3,12188,111972,68378,43266,25557,17522,154,0,1247,6,4,1,4,0,1447
456177032,1421850465116,4728401,51,1,0,0,0,5,11,1,13490,209372,11686,196863,17873,12380,222,25,225,12,1,2,4,1534,1680
456177032,1421850465116,1944919,53,1,0,0,0,2,15,3,8677,18374,11171,7010,6385,17762,7,2,98,18,0,1,2,0,2923
456177032,1421850465116,943929,19,0,0,0,0,4,4,7,9767,94491,30767,56025,11366,34844,57,53,501,8,1,1,0,0,11503
456177032,1421850465116,1763744,24,0,0,0,0,3,4,11,9020,76763,13225,63432,8340,29178,125,8,110,6,0,1,0,408,909
456177032,1421850465116,3631795,89,0,0,0,1,1,5,3,7067,22850,12052,7019,6421,18975,46,0,61,9,0,1,0,0,2212
456177032,1421850465116,4993525,222,0,0,1,0,0,4,7,9148,135690,3191,132498,11513,17733,184,13,44,10,1,0,0,533,371
456177032,1421850465116,1172364,134,0,0,0,0,3,2,7,9688,119194,103409,15515,9226,17410,182,10,403,2,0,2,2,0,517
456175235,1421849047517,1167889,7,0,0,0,0,11,7,10,11700,93803,68496,23847,27826,23455,135,0,117,4,0,2,3,0,699
456175235,1421849047517,3257685,106,0,0,0,0,6,8,5,9870,101716,47507,54208,21840,47548,135,0,1358,8,0,1,3,0,2800
456175235,1421849047517,3698287,18,0,0,0,0,1,7,7,8253,72231,19186,53045,11230,17032,115,4,9,5,0,1,0,509,1222
456175235,1421849047517,1470203,121,0,0,0,0,7,6,6,10971,153063,6330,140494,17768,38272,56,76,722,6,0,2,3,0,8245
456175235,1421849047517,3290231,412,0,0,0,0,0,7,9,7268,24161,19294,4867,4478,22671,47,1,183,32,0,0,0,0,2030
456175235,1421849047517,986405,131,1,0,1,0,10,8,6,13174,141491,119298,20390,23954,19242,140,17,251,4,2,2,3,0,1163
456175235,1421849047517,3807176,75,1,0,0,0,5,9,5,13369,167933,41551,126382,26304,41302,205,3,481,5,2,1,3,1355,2119
456175235,1421849047517,8081123,42,1,0,0,0,8,9,2,14240,180839,57431,114571,24897,13094,204,19,106,9,1,2,4,829,0
456175235,1421849047517,2804970,25,1,0,0,0,1,17,6,11354,68051,54502,13549,11865,16810,71,0,133,19,2,1,0,0,498
456175235,1421849047517,470599,64,1,1,0,0,13,10,7,13625,110453,24000,76747,25910,28193,30,44,788,21,2,2,6,0,2136
456160611,1421842894275,515482,2,1,0,0,0,4,2,6,6868,54702,0,50454,8175,14838,91,1,237,5,2,1,3,0,375
456160611,1421842894275,8172490,5,1,1,0,0,3,1,2,5746,35338,5607,26273,3884,9455,20,19,174,5,0,1,2,0,1399
456160611,1421842894275,5836794,25,1,0,0,0,8,7,0,8475,70217,58692,10912,12426,9024,126,0,97,6,0,1,8,0,686
456160611,1421842894275,9283716,81,1,0,0,0,9,10,0,9685,69971,11961,57454,18998,7771,133,2,397,5,1,2,9,0,1318
456160611,1421842894275,3091068,12,1,0,0,0,6,12,0,7742,18557,8692,6750,6238,9724,29,1,77,14,0,2,6,0,4469
456160611,1421842894275,3408485,23,0,0,1,0,4,0,4,6283,60766,4025,55724,8348,15121,79,11,143,4,1,1,2,402,3630
456160611,1421842894275,4968012,64,0,0,0,0,0,2,7,4516,36098,7478,23389,4447,14511,2,24,239,7,0,0,0,0,325
456160611,1421842894275,524110,103,0,0,0,0,2,0,6,5799,61976,30848,10599,11047,12544,95,4,13,5,0,1,0,0,1801
456160611,1421842894275,3393094,1,0,0,0,0,2,0,6,4777,16056,13755,2301,8097,9950,15,0,38,8,0,1,0,0,54
456160611,1421842894275,4786143,15,0,0,0,0,0,1,7,4961,43063,0,43063,6049,10841,88,0,0,4,0,0,0,0,715
456210148,1421852685278,4491183,23,0,0,0,0,0,0,4,3515,20320,0,20320,1848,5540,42,0,3,4,0,0,0,243,445
456210148,1421852685278,4190340,61,0,0,0,0,0,2,1,5361,52468,43627,8841,2063,4689,132,0,898,3,0,0,0,0,345
456210148,1421852685278,5515267,15,0,0,0,0,4,3,4,6947,70000,663,69336,10217,11848,119,9,105,4,0,1,2,471,1558
456210148,1421852685278,3975930,64,0,0,0,0,0,3,1,4125,28824,7307,18755,1281,6343,24,16,295,5,0,0,0,0,0
